2012-01	0.037	-0.600	-0.558	-0.514	-0.468	-0.418	-0.364	-0.302	-0.232	-0.148	-0.028
2012-02	0.072	-0.574	-0.532	-0.488	-0.442	-0.392	-0.338	-0.276	-0.204	-0.118	0.002
2012-03	0.038	-0.540	-0.500	-0.458	-0.410	-0.362	-0.308	-0.246	-0.176	-0.090	0.030
2012-04	-0.056	-0.276	-0.252	-0.226	-0.200	-0.170	-0.138	-0.102	-0.060	-0.008	0.068
2012-05	-0.097	-0.306	-0.282	-0.258	-0.232	-0.202	-0.172	-0.136	-0.094	-0.042	0.034
2012-06	0.071	-0.356	-0.334	-0.308	-0.280	-0.250	-0.218	-0.180	-0.136	-0.082	-0.004
2012-07	-0.044	-0.320	-0.298	-0.274	-0.248	-0.218	-0.186	-0.150	-0.108	-0.054	0.024
2012-08	-0.020	-0.356	-0.332	-0.306	-0.278	-0.248	-0.214	-0.174	-0.130	-0.074	0.006
2012-09	0.018	-0.330	-0.308	-0.282	-0.254	-0.224	-0.192	-0.156	-0.112	-0.058	0.020
2012-10	-0.009	-0.286	-0.266	-0.244	-0.218	-0.192	-0.162	-0.128	-0.088	-0.038	0.034
2012-11	0.044	-0.270	-0.248	-0.226	-0.202	-0.176	-0.146	-0.114	-0.074	-0.026	0.046
2012-12	0.085	-0.212	-0.190	-0.168	-0.144	-0.118	-0.090	-0.056	-0.018	0.030	0.100
2013-01	0.075	-0.166	-0.146	-0.124	-0.102	-0.076	-0.046	-0.014	0.024	0.072	0.140
2013-02	0.054	-0.132	-0.110	-0.088	-0.064	-0.036	-0.006	0.028	0.068	0.118	0.188
2013-03	0.066	-0.152	-0.130	-0.106	-0.080	-0.054	-0.022	0.012	0.052	0.104	0.176
2013-04	0.082	-0.134	-0.110	-0.086	-0.060	-0.034	-0.002	0.032	0.074	0.128	0.202
2013-05	-0.020	-0.040	-0.014	0.012	0.040	0.070	0.104	0.142	0.188	0.244	0.324
2013-06	-0.016	-0.018	0.012	0.042	0.076	0.110	0.148	0.192	0.244	0.308	0.396
2013-07	0.017	-0.144	-0.110	-0.076	-0.038	0.000	0.042	0.092	0.148	0.220	0.320
2013-08	-0.201	-0.098	-0.064	-0.030	0.006	0.048	0.090	0.138	0.196	0.266	0.368
2013-09	0.096	-0.496	-0.436	-0.372	-0.308	-0.240	-0.164	-0.082	0.010	0.120	0.264
2013-10	-0.001	-0.434	-0.376	-0.314	-0.248	-0.178	-0.106	-0.024	0.070	0.180	0.328
2013-11	0.037	-0.428	-0.372	-0.312	-0.248	-0.180	-0.102	-0.020	0.074	0.184	0.330
2013-12	0.047	-0.432	-0.370	-0.306	-0.242	-0.172	-0.100	-0.018	0.072	0.180	0.324
2014-01	-0.031	-0.492	-0.432	-0.368	-0.302	-0.232	-0.156	-0.074	0.022	0.132	0.278
2014-02	-0.006	-0.562	-0.502	-0.440	-0.372	-0.302	-0.228	-0.144	-0.050	0.062	0.208
2014-03	0.033	-0.622	-0.566	-0.504	-0.438	-0.366	-0.288	-0.204	-0.110	0.002	0.154
2014-04	-0.020	-0.614	-0.558	-0.494	-0.426	-0.354	-0.278	-0.194	-0.100	0.012	0.164
2014-05	0.015	-0.716	-0.658	-0.598	-0.532	-0.464	-0.390	-0.306	-0.210	-0.098	0.052
2014-06	0.075	-0.666	-0.602	-0.540	-0.474	-0.404	-0.332	-0.248	-0.158	-0.050	0.094
2014-07	0.018	-0.596	-0.534	-0.470	-0.404	-0.336	-0.262	-0.184	-0.096	0.002	0.134
2014-08	0.021	-0.574	-0.522	-0.466	-0.406	-0.340	-0.270	-0.192	-0.104	0.002	0.134
2014-09	0.053	-0.112	-0.086	-0.058	-0.026	0.006	0.042	0.082	0.130	0.188	0.272
2014-10	-0.023	-0.128	-0.102	-0.074	-0.046	-0.014	0.020	0.060	0.106	0.164	0.246
2014-11	0.043	-0.170	-0.142	-0.110	-0.078	-0.042	-0.004	0.040	0.090	0.154	0.242
2014-12	0.028	-0.180	-0.152	-0.122	-0.090	-0.054	-0.014	0.030	0.082	0.146	0.236
2015-01	-0.002	-0.200	-0.170	-0.138	-0.106	-0.072	-0.032	0.012	0.064	0.130	0.222
2015-02	-0.002	-0.150	-0.122	-0.092	-0.060	-0.024	0.014	0.058	0.106	0.168	0.256
