2013-07	-0.007	-0.232	-0.212	-0.192	-0.172	-0.148	-0.124	-0.096	-0.062	-0.022	0.036
2013-08	-0.031	-0.234	-0.216	-0.198	-0.176	-0.154	-0.130	-0.102	-0.068	-0.028	0.030
2013-09	0.016	-0.264	-0.246	-0.224	-0.202	-0.180	-0.154	-0.124	-0.090	-0.050	0.010
2013-10	0.013	-0.224	-0.204	-0.186	-0.166	-0.144	-0.120	-0.092	-0.060	-0.018	0.038
2013-11	0.018	-0.236	-0.218	-0.198	-0.176	-0.152	-0.128	-0.100	-0.068	-0.026	0.032
2013-12	0.020	-0.232	-0.214	-0.194	-0.176	-0.152	-0.128	-0.102	-0.070	-0.028	0.028
2014-01	-0.037	-0.258	-0.240	-0.222	-0.200	-0.178	-0.154	-0.126	-0.094	-0.054	0.002
2014-02	-0.002	-0.316	-0.298	-0.280	-0.258	-0.236	-0.212	-0.184	-0.150	-0.112	-0.056
2014-03	-0.002	-0.308	-0.290	-0.272	-0.252	-0.230	-0.206	-0.180	-0.150	-0.110	-0.058
2014-04	0.003	-0.310	-0.294	-0.276	-0.256	-0.234	-0.210	-0.184	-0.154	-0.116	-0.064
2014-05	0.001	-0.294	-0.278	-0.260	-0.242	-0.220	-0.198	-0.170	-0.140	-0.104	-0.050
2014-06	0.001	-0.276	-0.258	-0.242	-0.224	-0.202	-0.182	-0.156	-0.128	-0.092	-0.042
2014-07	0.007	-0.164	-0.152	-0.140	-0.124	-0.108	-0.092	-0.072	-0.048	-0.020	0.020
2014-08	0.000	-0.140	-0.128	-0.116	-0.104	-0.090	-0.074	-0.056	-0.036	-0.010	0.028
2014-09	0.021	-0.104	-0.094	-0.082	-0.070	-0.056	-0.042	-0.024	-0.004	0.020	0.054
2014-10	-0.008	-0.098	-0.088	-0.076	-0.064	-0.050	-0.036	-0.020	0.000	0.024	0.058
2014-11	0.004	-0.114	-0.104	-0.094	-0.082	-0.068	-0.054	-0.036	-0.018	0.006	0.040
2014-12	-0.063	-0.134	-0.124	-0.112	-0.100	-0.086	-0.070	-0.054	-0.034	-0.008	0.028
2015-01	0.011	-0.204	-0.192	-0.180	-0.166	-0.150	-0.134	-0.118	-0.096	-0.072	-0.036
2015-02	0.005	-0.162	-0.152	-0.140	-0.126	-0.112	-0.098	-0.080	-0.060	-0.036	0.000
