2012-01	0.053	-0.466	-0.438	-0.410	-0.380	-0.346	-0.312	-0.272	-0.224	-0.166	-0.082
2012-02	0.084	-0.404	-0.378	-0.350	-0.320	-0.288	-0.252	-0.210	-0.162	-0.102	-0.016
2012-03	-0.051	-0.352	-0.324	-0.296	-0.266	-0.232	-0.196	-0.154	-0.106	-0.046	0.042
2012-04	-0.037	-0.416	-0.392	-0.366	-0.336	-0.302	-0.266	-0.224	-0.176	-0.116	-0.030
2012-05	-0.092	-0.464	-0.436	-0.404	-0.372	-0.336	-0.300	-0.256	-0.208	-0.148	-0.062
2012-06	-0.026	-0.542	-0.514	-0.484	-0.452	-0.418	-0.380	-0.338	-0.288	-0.226	-0.140
2012-07	0.004	-0.574	-0.546	-0.516	-0.484	-0.450	-0.412	-0.370	-0.318	-0.254	-0.162
2012-08	-0.004	-0.546	-0.520	-0.490	-0.458	-0.422	-0.382	-0.338	-0.284	-0.220	-0.126
2012-09	-0.009	-0.536	-0.508	-0.480	-0.448	-0.412	-0.374	-0.330	-0.280	-0.216	-0.124
2012-10	0.030	-0.376	-0.352	-0.326	-0.298	-0.266	-0.232	-0.194	-0.148	-0.090	-0.004
2012-11	-0.011	-0.416	-0.392	-0.368	-0.342	-0.314	-0.280	-0.244	-0.200	-0.146	-0.070
2012-12	0.071	-0.372	-0.350	-0.324	-0.298	-0.270	-0.240	-0.204	-0.164	-0.112	-0.040
2013-01	0.065	-0.280	-0.260	-0.238	-0.212	-0.186	-0.156	-0.122	-0.082	-0.030	0.046
2013-02	0.010	-0.280	-0.256	-0.232	-0.204	-0.176	-0.144	-0.106	-0.064	-0.010	0.066
2013-03	-0.012	-0.334	-0.314	-0.290	-0.262	-0.234	-0.202	-0.164	-0.120	-0.066	0.010
2013-04	0.052	-0.318	-0.294	-0.268	-0.242	-0.214	-0.180	-0.144	-0.102	-0.048	0.028
2013-05	-0.026	-0.234	-0.210	-0.184	-0.154	-0.124	-0.090	-0.052	-0.006	0.052	0.134
2013-06	-0.087	-0.184	-0.160	-0.134	-0.106	-0.076	-0.044	-0.008	0.034	0.088	0.168
2013-07	-0.042	-0.280	-0.254	-0.228	-0.202	-0.172	-0.138	-0.100	-0.056	0.000	0.078
2013-08	-0.047	-0.290	-0.266	-0.238	-0.210	-0.178	-0.142	-0.102	-0.056	0.004	0.086
2013-09	0.045	-0.374	-0.346	-0.316	-0.282	-0.248	-0.208	-0.164	-0.112	-0.048	0.044
2013-10	0.035	-0.338	-0.308	-0.276	-0.244	-0.208	-0.168	-0.122	-0.070	-0.004	0.092
2013-11	-0.030	-0.336	-0.306	-0.276	-0.244	-0.208	-0.168	-0.122	-0.068	0.000	0.096
2013-12	0.018	-0.352	-0.322	-0.290	-0.254	-0.216	-0.174	-0.128	-0.070	-0.002	0.098
2014-01	-0.063	-0.414	-0.384	-0.354	-0.318	-0.280	-0.238	-0.192	-0.136	-0.068	0.030
2014-02	0.043	-0.514	-0.484	-0.450	-0.416	-0.378	-0.336	-0.288	-0.232	-0.164	-0.066
2014-03	0.031	-0.492	-0.460	-0.426	-0.392	-0.354	-0.312	-0.264	-0.208	-0.138	-0.038
2014-04	0.011	-0.458	-0.428	-0.396	-0.360	-0.322	-0.280	-0.232	-0.176	-0.104	-0.002
2014-05	0.003	-0.460	-0.432	-0.402	-0.370	-0.334	-0.294	-0.248	-0.196	-0.130	-0.036
2014-06	0.014	-0.406	-0.378	-0.350	-0.318	-0.284	-0.246	-0.202	-0.150	-0.086	0.006
2014-07	-0.007	-0.316	-0.292	-0.264	-0.236	-0.204	-0.166	-0.124	-0.076	-0.016	0.072
2014-08	0.015	-0.286	-0.260	-0.234	-0.206	-0.174	-0.138	-0.098	-0.052	0.006	0.090
2014-09	-0.050	-0.194	-0.172	-0.148	-0.122	-0.092	-0.060	-0.024	0.018	0.070	0.144
2014-10	0.020	-0.296	-0.274	-0.248	-0.222	-0.194	-0.164	-0.128	-0.086	-0.034	0.042
2014-11	0.029	-0.300	-0.274	-0.248	-0.220	-0.190	-0.154	-0.114	-0.068	-0.010	0.072
2014-12	-0.058	-0.264	-0.238	-0.212	-0.184	-0.154	-0.120	-0.080	-0.034	0.022	0.104
2015-01	0.032	-0.340	-0.314	-0.286	-0.254	-0.220	-0.182	-0.140	-0.092	-0.030	0.058
2015-02	-0.040	-0.270	-0.244	-0.216	-0.186	-0.152	-0.116	-0.074	-0.026	0.036	0.124
